url,car,price,model year,VIN,condition,cylinders,drive,fuel,odometer,paint color,size,title status,transmission,type,pic,
https://medford.craigslist.org/ctd/d/portland-1999-subaru-forester-auto-all/7069322266.html,1999 Subaru Forester,0,,JF1SF6553XH736639,excellent,4cylinders,4wd,gas,,green,,clean,automatic,SUV,https://images.craigslist.org/00N0N_97162QfGlS5_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-1-owner-2008-subaru-forester/7069322058.html,2008 Subaru Forester (Natl),4995,2008,JF1SG636X8H720206,excellent,4cylinders,4wd,gas,,,,clean,automatic,SUV,https://images.craigslist.org/00a0a_9NxjMHgS1iL_600x450.jpg,
https://medford.craigslist.org/ctd/d/medford-2018-subaru-forester-awd-all/7064624240.html,2018 Subaru Forester,0,,JF2SJAGC3JH573510,,4cylinders,4wd,gas,28819,,,clean,automatic,SUV,https://images.craigslist.org/00D0D_4SnI1XIY2xm_600x450.jpg,
https://chico.craigslist.org/ctd/d/chico-2015-subaru-forester/7082833581.html,2015 Subaru Forester AWD,11500,2015,,excellent,4cylinders,4wd,gas,60,silver,,rebuilt,automatic,SUV,https://images.craigslist.org/00q0q_6JRlSlQ5ZFy_600x450.jpg,
https://chico.craigslist.org/cto/d/chico-2003-subaru-forester-xs-manual/7081065742.html,2003 Subaru Forester,2100,2003,,,,,gas,,,,clean,manual,,https://images.craigslist.org/00L0L_b5fRkqiCMwx_600x450.jpg,
https://chico.craigslist.org/ctd/d/chico-2018-subaru-forester/7080946897.html,2018 Subaru Forester AWD,13500,2018,,excellent,4cylinders,4wd,gas,67,silver,,rebuilt,automatic,SUV,https://images.craigslist.org/00G0G_aiYPBouTrVi_600x450.jpg,
https://chico.craigslist.org/cto/d/gridley-subaru-forester/7080915456.html,2015 subaru forester,0,,,excellent,4cylinders,4wd,gas,,white,,clean,automatic,,https://images.craigslist.org/00Y0Y_2OfzFRE2nYb_600x450.jpg,
https://chico.craigslist.org/ctd/d/chico-2016-subaru-forester-25i-premium/7080503016.html,2016 Subaru Forester 2.5i Premium,16700,2016,JF2SJADC3GG435338,,,,gas,69382,silver,,clean,manual,wagon,https://images.craigslist.org/00n0n_5c3oTgUgXuY_600x450.jpg,
https://chico.craigslist.org/ctd/d/gridley-1998-subaru-forester-all-wheel/7076572673.html,1998 subaru forester,2995,1998,,excellent,4cylinders,4wd,gas,212000,red,compact,clean,automatic,wagon,https://images.craigslist.org/00H0H_BPDZoXd0FV_600x450.jpg,
https://chico.craigslist.org/ctd/d/chico-2017-subaru-forester-limited-awd/7075936269.html,2017 Subaru Forester Limited AWD,14500,2017,,excellent,4cylinders,4wd,gas,48,black,,rebuilt,automatic,SUV,https://images.craigslist.org/00303_2HHkMvhybg7_600x450.jpg,
https://chico.craigslist.org/ctd/d/chico-2016-subaru-forester-awd/7075350687.html,2016 Subaru Forester AWD,13500,2016,,excellent,4cylinders,4wd,gas,45,grey,,rebuilt,automatic,SUV,https://images.craigslist.org/00909_lzs5TNI08Ov_600x450.jpg,
https://chico.craigslist.org/ctd/d/chico-2014-subaru-forester/7074293843.html,2014 Subaru Forester,11500,2014,,excellent,4cylinders,4wd,gas,63,blue,,rebuilt,automatic,SUV,https://images.craigslist.org/00c0c_lrvXnwn0Mb7_600x450.jpg,
https://chico.craigslist.org/cto/d/sacramento-2011-subaru-forester-25x-79k/7072715717.html,2011 subaru forester,7500,2011,,likenew,4cylinders,4wd,gas,79000,,,salvage,automatic,,https://images.craigslist.org/00x0x_9lMcqbhnRSq_600x450.jpg,
https://chico.craigslist.org/ctd/d/chico-2016-subaru-forester-limited/7071095861.html,2016 Subaru Forester Limited AWD,13500,2016,,excellent,4cylinders,4wd,gas,50,silver,,rebuilt,automatic,SUV,https://images.craigslist.org/00C0C_3iZuvwRmwn7_600x450.jpg,
https://chico.craigslist.org/ctd/d/sacramento-2017-subaru-forester-awd-25i/7069089330.html,2017 Subaru Forester,14950,2017,JF2SJAEC2HH491197,likenew,4cylinders,4wd,gas,18000,green,,salvage,automatic,SUV,https://images.craigslist.org/00Y0Y_5sC9SshgRIt_600x450.jpg,
https://chico.craigslist.org/cto/d/chico-2014-subaru-forester/7066934421.html,2014 subaru forester awd,10500,2014,,excellent,4cylinders,,gas,37000,silver,mid-size,salvage,automatic,SUV,,
https://chico.craigslist.org/ctd/d/sacramento-2017-subaru-forester-25i/7066869285.html,2017 SUBARU FORESTER,15999,2017,JF2SJAGCXHH496693,,,,gas,100369,black,,clean,,wagon,https://images.craigslist.org/00S0S_fwlsIjRppVU_600x450.jpg,
https://chico.craigslist.org/ctd/d/chico-2015-subaru-forester-awd/7065443998.html,2015 Subaru Forester AWD,13500,2015,,excellent,4cylinders,4wd,gas,21,black,,rebuilt,automatic,SUV,https://images.craigslist.org/00O0O_4WNXCComXkQ_600x450.jpg,
https://chico.craigslist.org/ctd/d/gridley-1998-subaru-forester-all-wheel/7065391228.html,1998 subaru forester,2995,1998,,excellent,4cylinders,4wd,gas,212000,red,compact,clean,automatic,wagon,https://images.craigslist.org/00H0H_BPDZoXd0FV_600x450.jpg,
https://chico.craigslist.org/cto/d/corning-subaru-2010-forester-25x-limited/7064108924.html,2010 subaru forester 2.5x limited awd,7200,2010,,excellent,4cylinders,4wd,gas,,white,mid-size,clean,automatic,SUV,https://images.craigslist.org/00G0G_fvDGQshUtK0_600x450.jpg,
https://klamath.craigslist.org/ctd/d/bend-2017-subaru-forester-25i-premium/7076411956.html,2017 Subaru Forester,15500,2017,JF2SJAGC9HH559945,excellent,4cylinders,4wd,gas,99000,silver,,clean,automatic,SUV,https://images.craigslist.org/00O0O_hgH3upfIYjo_600x450.jpg,
